Year,Festival,Title,Brand,Award,Country,Agency,Track,Category,Sub category,Board image,Video
2025,Clio Entertaiment,Red Band,Peacemaker Season 2,Bronze,United States,Rogue Creative Agency,Audio Visual Craft,Editing,,https://resized-media.entries.clios.com/companies/4908/media/ea3ad999-4a5b-44dd-5bba-08ddda7db5d2-thumbnail.0000000.jpg,https://clios.com/winners-gallery/details/202929
2025,Clio Entertaiment,Sennas Cut,Netflix,Bronze,Argentina,Monks,Audio Visual Craft,Editing,,https://resized-media.entries.clios.com/companies/99/media/2857003b-8d6e-4665-45ba-08dda8286ac6-thumbnail.0000000.jpg,https://clios.com/winners-gallery/details/196402
2025,Clio Entertaiment,Severance Season 2 RTO Teaser,Severance Season 2,Bronze,United States,TRANSIT,Audio Visual Craft,Editing,,https://resized-media.entries.clios.com/companies/2123/media/4a995e45-c101-495a-9bda-08ddcf598d69-thumbnail.0000000.jpg,https://clios.com/winners-gallery/details/201090
2025,Clio Entertaiment,Welcome Back,Severance S2,Bronze,United States,Wild Card Creative Group,Audio Visual Craft,Editing,,https://resized-media.entries.clios.com/companies/4522/media/cd312838-9ae1-4476-4083-08ddbc3a4ea4-thumbnail.0000000.jpg,https://clios.com/winners-gallery/details/193596
2025,Clio Entertaiment,Decibels,Stranger Things 5,Bronze,United States,Requiem,Audio Visual Craft,Music,,https://resized-media.entries.clios.com/companies/143294/media/2363f9cf-8e70-4fc6-a5a0-08ddca1e8d72-thumbnail.0000000.jpg,https://clios.com/winners-gallery/details/202947
2025,Clio Entertaiment,Legacy Trailer,Arcane Season 2,Bronze,United States,Tiny Hero,Audio Visual Craft,Music,,https://resized-media.entries.clios.com/companies/4875/media/12f420b5-6112-4575-96d7-08ddcf598d69-thumbnail.0000000.jpg,https://clios.com/winners-gallery/details/199800
2025,Clio Entertaiment,Mayhem,Wednesday Season 2,Bronze,United States,Requiem,Audio Visual Craft,Music,,https://resized-media.entries.clios.com/companies/143294/media/e96c2471-35c3-4673-9f17-08ddbc6e7e05-thumbnail.0000000.jpg,https://clios.com/winners-gallery/details/197053
2025,Clio Entertaiment,Severance Season 2 RTO Teaser,Severance Season 2,Bronze,United States,TRANSIT,Audio Visual Craft,Music,,https://resized-media.entries.clios.com/companies/2123/media/4a995e45-c101-495a-9bda-08ddcf598d69-thumbnail.0000000.jpg,https://clios.com/winners-gallery/details/201089
2025,Clio Entertaiment,Welcome Back,Severance S2,Bronze,United States,Wild Card Creative Group,Audio Visual Craft,Music,,https://resized-media.entries.clios.com/companies/4522/media/cd312838-9ae1-4476-4083-08ddbc3a4ea4-thumbnail.0000000.jpg,https://clios.com/winners-gallery/details/194782
2025,Clio Entertaiment,Decibels,Stranger Things 5,Bronze,United States,Requiem,Audio Visual Craft,Sound Design,,https://resized-media.entries.clios.com/companies/143294/media/2363f9cf-8e70-4fc6-a5a0-08ddca1e8d72-thumbnail.0000000.jpg,https://clios.com/winners-gallery/details/202949
2025,Clio Entertaiment,Ghostbusters on Paramount Network,PARAMOUNT CREATIVE MTVE INTERNATIONAL,Bronze,Hungary,PARAMOUNT CREATIVE MTVE INTERNATIONAL - Hungary,Audio Visual Craft,Sound Design,,https://resized-media.entries.clios.com/companies/4806/media/a576d249-ad4c-4be7-41bb-08dda8286ac6-thumbnail.0000000.jpg,https://clios.com/winners-gallery/details/194525
2025,Clio Entertaiment,Prodigy,Alien Earth,Bronze,United States,ZEALOT,Audio Visual Craft,Sound Design,,https://resized-media.entries.clios.com/companies/2177/media/6a21658e-640c-4950-41fb-08dda8286ac6-thumbnail.0000000.jpg,https://clios.com/winners-gallery/details/195080
2025,Clio Entertaiment,Forty Five and Forward - The Anthem,BET,Bronze,United States,REV,Audio Visual Brand Promo,Brand Promo,,https://resized-media.entries.clios.com/companies/143983/media/c4a09876-7755-4bca-fca5-08ddda84979b-thumbnail.0000000.jpg,https://clios.com/winners-gallery/details/203098
2025,Clio Entertaiment,FX - Happy,FX,Bronze,United States,FX Networks & Buddha Jones,Audio Visual Brand Promo,Brand Promo,,https://resized-media.entries.clios.com/companies/4559/media/39cea55a-b541-4798-a1b4-08ddcf598d69-thumbnail.0000000.jpg,https://clios.com/winners-gallery/details/202073
2025,Clio Entertaiment,Made to Make You Think - Launch,BBC,Bronze,United States,BBC Studios,Audio Visual Brand Promo,Brand Promo,,https://resized-media.entries.clios.com/companies/143847/media/f147e4eb-8c5d-4e21-aa9d-08ddca1e8d72-thumbnail.0000000.jpg,https://clios.com/winners-gallery/details/201650
2025,Clio Entertaiment,Well Said,Disney-,Bronze,United States,Disney-,Audio Visual Brand Promo,Brand Promo,,https://resized-media.entries.clios.com/companies/5663/media/a3b2dd57-9cfe-4b35-a955-08ddca1e8d72-thumbnail.0000000.jpg,https://clios.com/winners-gallery/details/201463
2025,Clio Entertaiment,FX - Just Breathe,FX,Bronze,United States,FX,Audio Visual Brand Promo,Sizzle Seasonal & Stunt Promo,,https://resized-media.entries.clios.com/companies/4559/media/ca57a73d-e622-4b9c-9d2d-08ddcf598d69-thumbnail.0000000.jpg,https://clios.com/winners-gallery/details/202051
2025,Clio Entertaiment,Paramount Network Spain - Summer Fresh,Paramount Creative MTVE International,Bronze,Spain,PARAMOUNT CREATIVE MTVE INTERNATIONAL,Audio Visual Brand Promo,Sizzle Seasonal & Stunt Promo,,https://resized-media.entries.clios.com/companies/143297/media/63d81a44-0d07-42fb-41cf-08dda8286ac6-thumbnail.0000000.jpg,https://clios.com/winners-gallery/details/194932
2025,Clio Entertaiment,30TV Adventure Cast,Star Wars Skeleton Crew,Bronze,United States,Aspect,Audio Visual Clip-Based Spot,Audio Visual Clip-Based Spot,,https://resized-media.entries.clios.com/companies/4921/media/66dab131-a745-43c8-819c-08dda8280727-thumbnail.0000000.jpg,https://clios.com/winners-gallery/details/194405
2025,Clio Entertaiment,A Real Bug’s Life 2 Content Promo,National Geographic,Bronze,United States,National Geographic,Audio Visual Clip-Based Spot,Audio Visual Clip-Based Spot,,https://resized-media.entries.clios.com/companies/4339/media/400d1040-9f23-4962-9db1-08ddbc6e7e05-thumbnail.0000000.jpg,https://clios.com/winners-gallery/details/196487
2025,Clio Entertaiment,Christmas karaoke by Ninja Turtles,Paramount Creative MTVE International,Bronze,France,PARAMOUNT CREATIVE MTVE INTERNATIONAL,Audio Visual Clip-Based Spot,Audio Visual Clip-Based Spot,,https://resized-media.entries.clios.com/companies/143291/media/4a27659f-0ade-4f10-4057-08dda8286ac6-thumbnail.0000000.jpg,https://clios.com/winners-gallery/details/194522
2025,Clio Entertaiment,The Bear S4 Zero,The Bear S4,Bronze,United States,GrandSon,Audio Visual Clip-Based Spot,Audio Visual Clip-Based Spot,,https://resized-media.entries.clios.com/companies/4926/media/46589613-53c1-455a-41ae-08dda8286ac6-thumbnail.0000000.jpg,https://clios.com/winners-gallery/details/194911
2025,Clio Entertaiment,Space Shuttle Columbia The Final Flight,CNN Worldwide,Bronze,United States,CNN Worldwide,Audio Visual Clip-Based Spot,Audio Visual Clip-Based Spot,,https://resized-media.entries.clios.com/companies/141086/media/995d5514-53c1-41b3-e761-08dd20b76b06-thumbnail.0000000.jpg,https://clios.com/winners-gallery/details/196948
2025,Clio Entertaiment,Underdogs Series Sell,National Geographic,Bronze,United States,National Geographic,Audio Visual Clip-Based Spot,Audio Visual Clip-Based Spot,,https://resized-media.entries.clios.com/companies/4339/media/c34be87a-1184-482b-9dc7-08ddbc6e7e05-thumbnail.0000000.jpg,https://clios.com/winners-gallery/details/196518
2025,Clio Entertaiment,Revelation 30,Paradise,Bronze,United States,BOND,Audio Visual Clip-Based Spot,Audio Visual Clip-Based Spot,,https://resized-media.entries.clios.com/companies/4830/media/b3b6a7fc-a259-4467-42aa-08dda8286ac6-thumbnail.0000000.jpg,https://clios.com/winners-gallery/details/195153
2025,Clio Entertaiment,360,Silo S2,Bronze,United States,Create Advertising Group,Audio Visual Clip-Based Spot,Audio Visual Clip-Based Spot,,https://resized-media.entries.clios.com/companies/4951/media/0c1fb87f-93cb-4fe6-3fe4-08ddbc3a4ea4-thumbnail.0000000.jpg,https://clios.com/winners-gallery/details/196432
2025,Clio Entertaiment,30TV Purpose,Andor Season 2,Bronze,United States,Level Up AV,Audio Visual Clip-Based Spot,Audio Visual Clip-Based Spot,,https://resized-media.entries.clios.com/companies/4941/media/1ee06f4e-c548-46fe-ac20-08dd8c8288b4-thumbnail.0000000.jpg,https://clios.com/winners-gallery/details/194113
2025,Clio Entertaiment,The Place for All of Us,NPO - The Dutch Public Broadcaster,Bronze,Netherlands,NPO,Audio Visual Clip-Based Spot,Audio Visual Clip-Based Spot,,https://resized-media.entries.clios.com/companies/143826/media/569f1eb8-d252-4548-ffe9-08ddda84979b-thumbnail.0000000.jpg,https://clios.com/winners-gallery/details/203797
2025,Clio Entertaiment,60TV Reborn 60,Daredevil Born Again,Bronze,United States,Aspect,Audio Visual Clip-Based Spot,Audio Visual Clip-Based Spot,,https://resized-media.entries.clios.com/companies/4921/media/f7cf5e5a-b768-4b64-4072-08dda8286ac6-thumbnail.0000000.jpg,https://clios.com/winners-gallery/details/194419
2025,Clio Entertaiment,Bad Thoughts Mothers Day Promo,Netflix,Bronze,United States,Mark Woollen & Associates,Audio Visual Special Shoot Spot,Audio Visual Special Shoot Spot,,https://resized-media.entries.clios.com/companies/5374/media/21d89a32-3777-4f3a-acce-08dd8c8288b4-thumbnail.0000000.jpg,https://clios.com/winners-gallery/details/193741
2025,Clio Entertaiment,Somebodys Watching Me,Shark Week 2025,Bronze,United States,AV Squad,Audio Visual Special Shoot Spot,Audio Visual Special Shoot Spot,,https://resized-media.entries.clios.com/companies/4977/media/61ecc21a-980b-427b-9fef-08ddcf598d69-thumbnail.0000000.jpg,https://clios.com/winners-gallery/details/201743
2025,Clio Entertaiment,Welcome to Wrexham S3 - Unusual,FX,Bronze,United States,FX,Audio Visual Special Shoot Spot,Audio Visual Special Shoot Spot,,https://resized-media.entries.clios.com/companies/4559/media/d8f2708a-5895-4f0d-42bc-08ddbc3a4ea4-thumbnail.0000000.jpg,https://clios.com/winners-gallery/details/197240
2025,Clio Entertaiment,Alien Earth - 306 Gestation,FX,Bronze,United States,FX,Audio Visual Special Shoot Spot,Audio Visual Special Shoot Spot,,https://resized-media.entries.clios.com/companies/4559/media/cdfea696-8089-45b3-4284-08dda8286ac6-thumbnail.0000000.jpg,https://clios.com/winners-gallery/details/195438
2025,Clio Entertaiment,Grotesquerie - Chasm,FX,Bronze,United States,FX,Audio Visual Special Shoot Spot,Audio Visual Special Shoot Spot,,https://resized-media.entries.clios.com/companies/4559/media/32a47b82-7a67-4308-42b3-08ddbc3a4ea4-thumbnail.0000000.jpg,https://clios.com/winners-gallery/details/197230
2025,Clio Entertaiment,2024 Holiday Collection,Netflix,Bronze,United States,Big Picture Entertainment,Audio Visual Special Shoot Spot,Audio Visual Special Shoot Spot,,https://resized-media.entries.clios.com/companies/143858/media/d47a6ff2-c5af-46d4-ae3d-08ddca1e8d72-thumbnail.0000000.jpg,https://clios.com/winners-gallery/details/202323
2025,Clio Entertaiment,So Who Were You Expecting - Paris & Nicole The Encore x Wicked,Paris & Nicole The Encore,Bronze,United States,Peacock & Trailer Park a Trailer Park Group Company,Audio Visual Special Shoot Spot,Audio Visual Special Shoot Spot,,https://resized-media.entries.clios.com/companies/3714/media/66cebde5-b858-4b56-85b9-08dda8280727-thumbnail.0000000.jpg,https://clios.com/winners-gallery/details/195959
2025,Clio Entertaiment,The truth about Yusuf Dikeç,SkyShowtime,Bronze,United Kingdom,Melic Creative - Production Studio,Audio Visual Special Shoot Spot,Audio Visual Special Shoot Spot,,https://resized-media.entries.clios.com/companies/143138/media/a73c6666-9ddb-4614-ada7-08dd8c8288b4-thumbnail.0000000.jpg,https://clios.com/winners-gallery/details/194379
2025,Clio Entertaiment,Growing Pains,Predator Killer of Killers,Bronze,United States,Rogue Planet,Audio Visual Teaser,Audio Visual Teaser,,https://resized-media.entries.clios.com/companies/4908/media/571d068a-15a8-4b03-8568-08dda8280727-thumbnail.0000000.jpg,https://clios.com/winners-gallery/details/195714
2025,Clio Entertaiment,Netflix | Cyberpunk Edgerunners Season 2 Announcement,Cyberpunk Edgerunners,Bronze,United States,Devastudios Inc,Audio Visual Teaser,Audio Visual Teaser,,https://resized-media.entries.clios.com/companies/4930/media/248a39d8-5047-49a7-4375-08ddbc3a4ea4-thumbnail.0000000.jpg,https://clios.com/winners-gallery/details/196670
2025,Clio Entertaiment,Late Night Teaser,Hacks Season 4,Bronze,United States,BOND,Audio Visual Teaser,Audio Visual Teaser,,https://resized-media.entries.clios.com/companies/4830/media/3dfbfb8a-0ba4-43b7-4297-08dda8286ac6-thumbnail.0000000.jpg,https://clios.com/winners-gallery/details/195136
2025,Clio Entertaiment,Final Chapter,The Righteous Gemstones,Bronze,United States,Jax,Audio Visual Teaser,Audio Visual Teaser,,https://resized-media.entries.clios.com/companies/5183/media/33104836-de42-490d-42c1-08ddbc3a4ea4-thumbnail.0000000.jpg,https://clios.com/winners-gallery/details/197265
2025,Clio Entertaiment,Redemption,Peacemaker S2,Bronze,United States,MOCEAN,Audio Visual Teaser,Audio Visual Teaser,,https://resized-media.entries.clios.com/companies/813/media/6310443b-5208-460e-03d9-08dd8372b990-thumbnail.0000000.jpg,https://clios.com/winners-gallery/details/193719
2025,Clio Entertaiment,David Blaine Do Not Attempt “Knife Tease”,National Geographic,Bronze,United States,National Geographic,Audio Visual Teaser,Audio Visual Teaser,,https://resized-media.entries.clios.com/companies/4339/media/9755c4c5-ca2b-4e2e-44ea-08dda8286ac6-thumbnail.0000000.jpg,https://clios.com/winners-gallery/details/196198
2025,Clio Entertaiment,Alien Earth - Destination,FX,Bronze,United States,FX,Audio Visual Teaser,Audio Visual Teaser,,https://resized-media.entries.clios.com/companies/4559/media/2885c143-b2db-4d4d-a714-08ddca1e8d72-thumbnail.0000000.jpg,https://clios.com/winners-gallery/details/201119
2025,Clio Entertaiment,Army,The Handmaids Tale S6,Bronze,United States,Wild Card Creative Group,Audio Visual Teaser,Audio Visual Teaser,,https://resized-media.entries.clios.com/companies/4522/media/6cb03949-247e-46ea-4085-08ddbc3a4ea4-thumbnail.0000000.jpg,https://clios.com/winners-gallery/details/193421
2025,Clio Entertaiment,Date Announcement,Stranger Things 5,Bronze,United States,Requiem,Audio Visual Teaser,Audio Visual Teaser,,https://resized-media.entries.clios.com/companies/143294/media/6a839b62-121e-4764-4151-08ddbc3a4ea4-thumbnail.0000000.jpg,https://clios.com/winners-gallery/details/196750
2025,Clio Entertaiment,Discover,American Primeval,Bronze,United States,Motive,Audio Visual Teaser,Audio Visual Teaser,,https://resized-media.entries.clios.com/companies/4587/media/d7b3f00c-4b2a-4d44-a22b-08ddca1e8d72-thumbnail.0000000.jpg,https://clios.com/winners-gallery/details/199728
2025,Clio Entertaiment,Lockerbie A Search for Truth,Sky,Bronze,United Kingdom,Silk Factory,Audio Visual Teaser,Audio Visual Teaser,,https://resized-media.entries.clios.com/companies/143610/media/30b8b512-c0b7-46b9-9a81-08ddcf598d69-thumbnail.0000000.jpg,https://clios.com/winners-gallery/details/200801
2025,Clio Entertaiment,New Projects,The Penguin,Bronze,United States,MOCEAN,Audio Visual Teaser,Audio Visual Teaser,,https://resized-media.entries.clios.com/companies/813/media/653c6fd1-1583-4623-03d7-08dd8372b990-thumbnail.0000000.jpg,https://clios.com/winners-gallery/details/193320
2025,Clio Entertaiment,Oil,Landman,Bronze,United States,ZEALOT,Audio Visual Teaser,Audio Visual Teaser,,https://resized-media.entries.clios.com/companies/2177/media/35227ce5-f41d-4719-8337-08dda8280727-thumbnail.0000000.jpg,https://clios.com/winners-gallery/details/194958
2025,Clio Entertaiment,Reason,Task,Bronze,United States,ZEALOT,Audio Visual Teaser,Audio Visual Teaser,,https://resized-media.entries.clios.com/companies/2177/media/e1444d45-25a8-4998-8355-08dda8280727-thumbnail.0000000.jpg,https://clios.com/winners-gallery/details/194981
2025,Clio Entertaiment,Suspect,Paradise,Bronze,United States,Wild Card Creative Group,Audio Visual Teaser,Audio Visual Teaser,,https://resized-media.entries.clios.com/companies/4522/media/d7fe2035-a55b-43ec-4557-08ddbc3a4ea4-thumbnail.0000000.jpg,https://clios.com/winners-gallery/details/193581
2025,Clio Entertaiment,Time,Train Dreams,Bronze,United States,Jax,Audio Visual Teaser,Audio Visual Teaser,,https://resized-media.entries.clios.com/companies/5183/media/a36df0d1-75bb-4cc2-481f-08ddbc3a4ea4-thumbnail.0000000.jpg,https://clios.com/winners-gallery/details/198792
2025,Clio Entertaiment,Alien Earth - 30 Reflections,FX,Bronze,United States,FX,Audio Visual Teaser,Audio Visual Teaser,,https://resized-media.entries.clios.com/companies/4559/media/cf510b62-21e6-4c69-4276-08dda8286ac6-thumbnail.0000000.jpg,https://clios.com/winners-gallery/details/195457
2025,Clio Entertaiment,Mayhem,Wednesday Season 2,Bronze,United States,Requiem,Audio Visual Teaser,Audio Visual Teaser,,https://resized-media.entries.clios.com/companies/143294/media/e96c2471-35c3-4673-9f17-08ddbc6e7e05-thumbnail.0000000.jpg,https://clios.com/winners-gallery/details/196837
