Festival,Year,Track,Title,Brand,Agency,Category,Country,Award,Permalink
El Ojo de Iberoamerica,2025,PRODUCCIoN AUDIOVISUAL,Dribble to survive,Nike de Nike,Wieden+Kennedy Sao Paulo / Wieden+Kennedy,Efectos visuales,Global,Shortlist,/awards/el_ojo/2025/campaigns/dribble-to-survive-nike-de-nike-wiedenkennedy-sao-paulo-wiedenkennedy-2025-2/
El Ojo de Iberoamerica,2025,PRODUCCIoN AUDIOVISUAL,Piecito Nubank + Netflix,Nubank de Nubank Brasil,Nubank Creative Hub BR (Brasil) / Nubank Creative Hub MX (Mexico),Direccion de Arte,Brasil,Shortlist,/awards/el_ojo/2025/campaigns/piecito-nubank-netflix-nubank-de-nubank-brasil-nubank-creative-hub-br-brasil-nubank-creative-hub-mx-mexico-2025/
El Ojo de Iberoamerica,2025,PRODUCCIoN AUDIOVISUAL,Piecito Nubank + Netflix,Nubank de Nubank Brasil,Nubank Creative Hub BR (Brasil) / Nubank Creative Hub MX (Mexico),Produccion Integral,Brasil,Shortlist,/awards/el_ojo/2025/campaigns/piecito-nubank-netflix-nubank-de-nubank-brasil-nubank-creative-hub-br-brasil-nubank-creative-hub-mx-mexico-2025-2/
El Ojo de Iberoamerica,2025,PRODUCCIoN AUDIOVISUAL,Abzorb 2000,Nwe Balance de New Balance Global,Open! (Otro),Nuevos/as Realizadores/as (hasta maximo 3 años de experiencia profesional),Brasil,Shortlist,/awards/el_ojo/2025/campaigns/abzorb-2000-nwe-balance-de-new-balance-global-open-otro-2025/
El Ojo de Iberoamerica,2025,PRODUCCIoN AUDIOVISUAL,Casa de vidrio,O Boticario de Grupo Boticario,Almap BBDO (Brasil),Direccion,Brasil,Shortlist,/awards/el_ojo/2025/campaigns/casa-de-vidrio-o-boticario-de-grupo-boticario-almap-bbdo-brasil-2025/
El Ojo de Iberoamerica,2025,PRODUCCIoN AUDIOVISUAL,Casa de vidrio,O Boticario de Grupo Boticario,Almap BBDO (Brasil),Direccion de actores,Brasil,Shortlist,/awards/el_ojo/2025/campaigns/casa-de-vidrio-o-boticario-de-grupo-boticario-almap-bbdo-brasil-2025-2/
El Ojo de Iberoamerica,2025,PRODUCCIoN AUDIOVISUAL,Planes,O Boticario de O Boticario,Almap BBDO (Brasil),Guion,Brasil,Shortlist,/awards/el_ojo/2025/campaigns/planes-o-boticario-de-o-boticario-almap-bbdo-brasil-2025/
El Ojo de Iberoamerica,2025,PRODUCCIoN AUDIOVISUAL,Unbelievably long lasting,Old Spice de Procter & Gamble España,Burns The Agency (España),Fotografia,España,Shortlist,/awards/el_ojo/2025/campaigns/unbelievably-long-lasting-old-spice-de-procter-and-gamble-espana-burns-the-agency-espana-2025/
El Ojo de Iberoamerica,2025,PRODUCCIoN AUDIOVISUAL,Unbelievably long lasting,Old Spice de Procter & Gamble España,Burns The Agency (España),Direccion de Arte,España,Shortlist,/awards/el_ojo/2025/campaigns/unbelievably-long-lasting-old-spice-de-procter-and-gamble-espana-burns-the-agency-espana-2025-2/
El Ojo de Iberoamerica,2025,PRODUCCIoN AUDIOVISUAL,Unbelievably long lasting,Old Spice de Procter & Gamble España,Burns The Agency (España),Direccion,España,Shortlist,/awards/el_ojo/2025/campaigns/unbelievably-long-lasting-old-spice-de-procter-and-gamble-espana-burns-the-agency-espana-2025-3/
El Ojo de Iberoamerica,2025,PRODUCCIoN AUDIOVISUAL,Unbelievably long lasting,Old Spice de Procter & Gamble España,Burns The Agency (España),Produccion Integral,España,Shortlist,/awards/el_ojo/2025/campaigns/unbelievably-long-lasting-old-spice-de-procter-and-gamble-espana-burns-the-agency-espana-2025-4/
El Ojo de Iberoamerica,2025,PRODUCCIoN AUDIOVISUAL,Unbelievably long lasting,Old Spice de Procter & Gamble España,Burns The Agency (España),Direccion de actores,España,Shortlist,/awards/el_ojo/2025/campaigns/unbelievably-long-lasting-old-spice-de-procter-and-gamble-espana-burns-the-agency-espana-2025-5/
El Ojo de Iberoamerica,2025,PRODUCCIoN AUDIOVISUAL,Unbelievably long lasting,Old Spice de Procter & Gamble España,Burns The Agency (España),Guion,España,Shortlist,/awards/el_ojo/2025/campaigns/unbelievably-long-lasting-old-spice-de-procter-and-gamble-espana-burns-the-agency-espana-2025-6/
El Ojo de Iberoamerica,2025,PRODUCCIoN AUDIOVISUAL,En el momento de la verdad,OSDE de OSDE,Zurda Agency,Direccion de actores,Argentina,Shortlist,/awards/el_ojo/2025/campaigns/en-el-momento-de-la-verdad-osde-de-osde-zurda-agency-2025/
El Ojo de Iberoamerica,2025,PRODUCCIoN AUDIOVISUAL,Pepsi Black,Pepsi de GEPP Mexico,BBDO Mexico,Fotografia,Mexico,Shortlist,/awards/el_ojo/2025/campaigns/pepsi-black-pepsi-de-gepp-mexico-bbdo-mexico-2025/
El Ojo de Iberoamerica,2025,PRODUCCIoN AUDIOVISUAL,Pepsi Black,Pepsi de GEPP Mexico,BBDO Mexico,Direccion de Arte,Mexico,Shortlist,/awards/el_ojo/2025/campaigns/pepsi-black-pepsi-de-gepp-mexico-bbdo-mexico-2025-2/
El Ojo de Iberoamerica,2025,PRODUCCIoN AUDIOVISUAL,Good shit,PETA de PETA Global,SAMY España,Animacion,España,Shortlist,/awards/el_ojo/2025/campaigns/good-shit-peta-de-peta-global-samy-espana-2025-4/
El Ojo de Iberoamerica,2025,PRODUCCIoN AUDIOVISUAL,18 months,Second Nurture de Second Nurture,Klick Health Brasil,Animacion,Estados Unidos,Shortlist,/awards/el_ojo/2025/campaigns/18-months-second-nurture-de-second-nurture-klick-health-brasil-2025/
El Ojo de Iberoamerica,2025,PRODUCCIoN AUDIOVISUAL,IRADOH. 3 Acts of Brotherhood,So Livre de Som Livre,Africa Creative,Bajo Presupuesto (hasta USD 50.000.-),Brasil,Shortlist,/awards/el_ojo/2025/campaigns/iradoh-3-acts-of-brotherhood-so-livre-de-som-livre-africa-creative-2025/
El Ojo de Iberoamerica,2025,PRODUCCIoN AUDIOVISUAL,A taste worth more,Stella Artois de Stella Artois,GUT Buenos Aires ,Produccion Integral,Argentina,Shortlist,/awards/el_ojo/2025/campaigns/a-taste-worth-more-stella-artois-de-stella-artois-gut-buenos-aires-2025/
El Ojo de Iberoamerica,2025,PRODUCCIoN AUDIOVISUAL,Disney princess,The Walt Disney Company de The Walt Disney Company Estados Unidos,Fallon (Estados Unidos),Direccion de Arte,Estados Unidos,Shortlist,/awards/el_ojo/2025/campaigns/disney-princess-the-walt-disney-company-de-the-walt-disney-company-estados-unidos-fallon-estados-unidos-2025/
El Ojo de Iberoamerica,2025,PRODUCCIoN AUDIOVISUAL,Naughty list,Toyota Land Cruiser de Toyota Motor North America U.S.A.,Conill (Estados Unidos),Direccion de actores,Estados Unidos,Shortlist,/awards/el_ojo/2025/campaigns/naughty-list-toyota-land-cruiser-de-toyota-motor-north-america-usa-conill-estados-unidos-2025/
El Ojo de Iberoamerica,2025,PRODUCCIoN AUDIOVISUAL,Todo brillo,TV Globo de TV Globo,TV Globo (Brasil),Edicion,Brasil,Shortlist,/awards/el_ojo/2025/campaigns/todo-brillo-tv-globo-de-tv-globo-tv-globo-brasil-2025/
El Ojo de Iberoamerica,2025,PRODUCCIoN AUDIOVISUAL,Amor arbitrario,TyC Sports de TyC Sports,Mercado McCann,Guion,Argentina,Shortlist,/awards/el_ojo/2025/campaigns/amor-arbitrario-tyc-sports-de-tyc-sports-mercado-mccann-2025-3/
El Ojo de Iberoamerica,2025,PRODUCCIoN AUDIOVISUAL,La mancha invisible,Vanish de Reckitt,BETC HAVAS,Animacion,Brasil,Shortlist,/awards/el_ojo/2025/campaigns/la-mancha-invisible-vanish-de-reckitt-betc-havas-2025-2/
El Ojo de Iberoamerica,2025,PRODUCCIoN AUDIOVISUAL,Recuerdame viviendo,Victoria de AB InBev Grupo Modelo Mexico,Wieden+Kennedy Mexico,Fotografia y Direccion de Arte,Mexico,Shortlist,/awards/el_ojo/2025/campaigns/recuerdame-viviendo-victoria-de-ab-inbev-grupo-modelo-mexico-wiedenkennedy-mexico-2025-5/
El Ojo de Iberoamerica,2025,PRODUCCIoN AUDIOVISUAL,Recuerdame viviendo,Victoria de AB InBev Grupo Modelo Mexico,Wieden+Kennedy Mexico,Nuevos/as Realizadores/as (hasta maximo 3 años de experiencia profesional),Mexico,Shortlist,/awards/el_ojo/2025/campaigns/recuerdame-viviendo-victoria-de-ab-inbev-grupo-modelo-mexico-wiedenkennedy-mexico-2025-6/
El Ojo de Iberoamerica,2025,PRODUCCIoN AUDIOVISUAL,Juntos a la par,Volkswagen de Lestido,Avisa (Uruguay),Fotografia,Uruguay,Shortlist,/awards/el_ojo/2025/campaigns/juntos-a-la-par-volkswagen-de-lestido-avisa-uruguay-2025/
El Ojo de Iberoamerica,2025,PRODUCCIoN AUDIOVISUAL,Juntos a la par,Volkswagen de Lestido,Avisa (Uruguay),Correccion de color,Uruguay,Shortlist,/awards/el_ojo/2025/campaigns/juntos-a-la-par-volkswagen-de-lestido-avisa-uruguay-2025-2/
El Ojo de Iberoamerica,2025,PRODUCCIoN AUDIOVISUAL,Llegadas,Volkswagen de Volkswagen Brasil,Almap BBDO (Brasil),Direccion de Arte,Brasil,Shortlist,/awards/el_ojo/2025/campaigns/llegadas-volkswagen-de-volkswagen-brasil-almap-bbdo-brasil-2025/
El Ojo de Iberoamerica,2025,PRODUCCIoN AUDIOVISUAL,Llegadas,Volkswagen de Volkswagen Brasil,Almap BBDO (Brasil),Produccion Integral,Brasil,Shortlist,/awards/el_ojo/2025/campaigns/llegadas-volkswagen-de-volkswagen-brasil-almap-bbdo-brasil-2025-2/
El Ojo de Iberoamerica,2025,PRODUCCIoN AUDIOVISUAL,Montaña rusa,Volkswagen de Volkswagen Brasil,Almap BBDO (Brasil),Efectos visuales,Brasil,Shortlist,/awards/el_ojo/2025/campaigns/montana-rusa-volkswagen-de-volkswagen-brasil-almap-bbdo-brasil-2025/
El Ojo de Iberoamerica,2025,PRODUCCIoN AUDIOVISUAL,When you re not here,Whirpool de Whirlpool Mexico,VML Mexico,Fotografia y Direccion de Arte,Mexico,Shortlist,/awards/el_ojo/2025/campaigns/when-you-re-not-here-whirpool-de-whirlpool-mexico-vml-mexico-2025/
El Ojo de Iberoamerica,2025,PRODUCCIoN AUDIOVISUAL,When you re not here,Whirpool de Whirlpool Mexico,VML Mexico,Direccion,Mexico,Shortlist,/awards/el_ojo/2025/campaigns/when-you-re-not-here-whirpool-de-whirlpool-mexico-vml-mexico-2025-2/
El Ojo de Iberoamerica,2025,PRODUCCIoN AUDIOVISUAL,When you re not here,Whirpool de Whirlpool Mexico,VML Mexico,Produccion integral,Mexico,Shortlist,/awards/el_ojo/2025/campaigns/when-you-re-not-here-whirpool-de-whirlpool-mexico-vml-mexico-2025-3/
El Ojo de Iberoamerica,2025,PRODUCCIoN AUDIOVISUAL,When you re not here,Whirpool de Whirlpool Mexico,VML Mexico,Direccion de actores,Mexico,Shortlist,/awards/el_ojo/2025/campaigns/when-you-re-not-here-whirpool-de-whirlpool-mexico-vml-mexico-2025-4/
El Ojo de Iberoamerica,2025,PRODUCCIoN AUDIOVISUAL,When you re not here,Whirpool de Whirlpool Mexico,VML Mexico,Guion,Mexico,Shortlist,/awards/el_ojo/2025/campaigns/when-you-re-not-here-whirpool-de-whirlpool-mexico-vml-mexico-2025-5/
El Ojo de Iberoamerica,2025,PRODUCCIoN AUDIOVISUAL,When you re not here,Whirpool de Whirlpool Mexico,VML Mexico,Correccion de color,Mexico,Shortlist,/awards/el_ojo/2025/campaigns/when-you-re-not-here-whirpool-de-whirlpool-mexico-vml-mexico-2025-6/
El Ojo de Iberoamerica,2025,PRODUCCIoN DE AUDIO & SONIDO,Aeromexicanos,Aeromexico de Aeromexico,Ogilvy Mexico,Uso de musica original,Mexico,Shortlist,/awards/el_ojo/2025/campaigns/aeromexicanos-aeromexico-de-aeromexico-ogilvy-mexico-2025-15/
El Ojo de Iberoamerica,2025,PRODUCCIoN DE AUDIO & SONIDO,Aeromexico hermanos,Aeromexico de Aeromexico,Ogilvy Mexico,Uso de musica original,Mexico,Shortlist,/awards/el_ojo/2025/campaigns/aeromexico-hermanos-aeromexico-de-aeromexico-ogilvy-mexico-2025-6/
El Ojo de Iberoamerica,2025,PRODUCCIoN DE AUDIO & SONIDO,Aeromexicanos,Aeromexico de Aeromexico,Ogilvy Mexico,Diseño y efectos de sonido,Mexico,Shortlist,/awards/el_ojo/2025/campaigns/aeromexicanos-aeromexico-de-aeromexico-ogilvy-mexico-2025-16/
El Ojo de Iberoamerica,2025,PRODUCCIoN DE AUDIO & SONIDO,Aeromexico hermanos,Aeromexico de Aeromexico,Ogilvy Mexico,Diseño y efectos de sonido,Mexico,Shortlist,/awards/el_ojo/2025/campaigns/aeromexico-hermanos-aeromexico-de-aeromexico-ogilvy-mexico-2025-7/
El Ojo de Iberoamerica,2025,PRODUCCIoN DE AUDIO & SONIDO,The Shooting,Diario La Union de Articulo 19,Grey Mexico,Musica adaptada,Mexico,Shortlist,/awards/el_ojo/2025/campaigns/the-shooting-diario-la-union-de-articulo-19-grey-mexico-2025-17/
El Ojo de Iberoamerica,2025,PRODUCCIoN DE AUDIO & SONIDO,The Shooting,Diario La Union de Articulo 19,Grey Mexico,Diseño y efectos de sonido,Mexico,Shortlist,/awards/el_ojo/2025/campaigns/the-shooting-diario-la-union-de-articulo-19-grey-mexico-2025-18/
El Ojo de Iberoamerica,2025,PRODUCCIoN DE AUDIO & SONIDO,La busqueda,Bradesco Seguros de Bradesco Seguros,Almap BBDO (Brasil),Musica adaptada,Brasil,Shortlist,/awards/el_ojo/2025/campaigns/la-busqueda-bradesco-seguros-de-bradesco-seguros-almap-bbdo-brasil-2025-4/
El Ojo de Iberoamerica,2025,PRODUCCIoN DE AUDIO & SONIDO,Flaming grill radio,Burger King de Burger King Colombia,Proximity BBDO Colombia / Sancho BBDO,Diseño y efectos de sonido,Colombia,Shortlist,/awards/el_ojo/2025/campaigns/flaming-grill-radio-burger-king-de-burger-king-colombia-proximity-bbdo-colombia-sancho-bbdo-2025/
El Ojo de Iberoamerica,2025,PRODUCCIoN DE AUDIO & SONIDO,Flaming grill radio,Burger King de Burger King Colombia,Proximity BBDO Colombia / Sancho BBDO,Branding sonoro,Colombia,Shortlist,/awards/el_ojo/2025/campaigns/flaming-grill-radio-burger-king-de-burger-king-colombia-proximity-bbdo-colombia-sancho-bbdo-2025-2/
El Ojo de Iberoamerica,2025,PRODUCCIoN DE AUDIO & SONIDO,Cementos,Cementos Progreso de Cementos Progreso,Sapiens Group (Guatemala),Diseño y efectos de sonido,Guatemala,Shortlist,/awards/el_ojo/2025/campaigns/cementos-cementos-progreso-de-cementos-progreso-sapiens-group-guatemala-2025-2/
El Ojo de Iberoamerica,2025,PRODUCCIoN DE AUDIO & SONIDO,Abogados,Consejo Profesional de Agrimensura de CPA,From (Uruguay),Guion,Argentina,Shortlist,/awards/el_ojo/2025/campaigns/abogados-consejo-profesional-de-agrimensura-de-cpa-from-uruguay-2025/
El Ojo de Iberoamerica,2025,PRODUCCIoN DE AUDIO & SONIDO,Cold activated announcers,Coors Light de Molson Coors Beverage Company,Alma DDB,Guion,Estados Unidos,Shortlist,/awards/el_ojo/2025/campaigns/cold-activated-announcers-coors-light-de-molson-coors-beverage-company-alma-ddb-2025-2/
El Ojo de Iberoamerica,2025,PRODUCCIoN DE AUDIO & SONIDO,Celebraciones legendarias,Cusqueña de AB InBev Peru,Leo Lima (Peru),Guion,Peru,Shortlist,/awards/el_ojo/2025/campaigns/celebraciones-legendarias-cusquena-de-ab-inbev-peru-leo-lima-peru-2025/
El Ojo de Iberoamerica,2025,PRODUCCIoN DE AUDIO & SONIDO,IRADOH. 3 acts of brotherhood,Kondzilla de Kondzilla,Africa Creative,Uso de musica original,Brasil,Shortlist,/awards/el_ojo/2025/campaigns/iradoh-3-acts-of-brotherhood-kondzilla-de-kondzilla-africa-creative-2025/
El Ojo de Iberoamerica,2025,PRODUCCIoN DE AUDIO & SONIDO,IRADOH. 3 acts of brotherhood,Kondzilla de Kondzilla,Africa Creative,Diseño y efectos de sonido,Brasil,Shortlist,/awards/el_ojo/2025/campaigns/iradoh-3-acts-of-brotherhood-kondzilla-de-kondzilla-africa-creative-2025-2/
El Ojo de Iberoamerica,2025,PRODUCCIoN DE AUDIO & SONIDO,GaviÃ£o KyikatejÃª,KyikatejÃª de KyikatejÃª FC,Area 23,Diseño y efectos de sonido,Brasil,Shortlist,/awards/el_ojo/2025/campaigns/gaviao-kyikateja-kyikateja-de-kyikateja-fc-area-23-2025/
El Ojo de Iberoamerica,2025,PRODUCCIoN DE AUDIO & SONIDO,Get Germany on LinkedIn,LinkedIn de LinkedIn,Philipp und Keuntje GmbH (Otro),Diseño y efectos de sonido,Brasil,Shortlist,/awards/el_ojo/2025/campaigns/get-germany-on-linkedin-linkedin-de-linkedin-philipp-und-keuntje-gmbh-otro-2025/
El Ojo de Iberoamerica,2025,PRODUCCIoN DE AUDIO & SONIDO,Casa de vidrio,O Boticario de Grupo Boticario,Almap BBDO (Brasil),Musica adaptada,Brasil,Shortlist,/awards/el_ojo/2025/campaigns/casa-de-vidrio-o-boticario-de-grupo-boticario-almap-bbdo-brasil-2025-3/
El Ojo de Iberoamerica,2025,PRODUCCIoN DE AUDIO & SONIDO,Pepsi Black,Pepsi de GEPP Mexico,BBDO Mexico,Diseño y efectos de sonido,Mexico,Shortlist,/awards/el_ojo/2025/campaigns/pepsi-black-pepsi-de-gepp-mexico-bbdo-mexico-2025-3/
El Ojo de Iberoamerica,2025,PRODUCCIoN DE AUDIO & SONIDO,Make some noise,Ruffles de PepsiCo Mexico,Slap Global (Argentina),Diseño y efectos de sonido,Mexico,Shortlist,/awards/el_ojo/2025/campaigns/make-some-noise-ruffles-de-pepsico-mexico-slap-global-argentina-2025/
El Ojo de Iberoamerica,2025,PRODUCCIoN DE AUDIO & SONIDO,The snowball,Safe Project de Safe Project,FCB Health (Estados Unidos),Musica adaptada,Estados Unidos,Shortlist,/awards/el_ojo/2025/campaigns/the-snowball-safe-project-de-safe-project-fcb-health-estados-unidos-2025/
El Ojo de Iberoamerica,2025,PRODUCCIoN DE AUDIO & SONIDO,A taste worth more,Stella Artois de Stella Artois,GUT Buenos Aires,Diseño y efectos de sonido,Argentina,Shortlist,/awards/el_ojo/2025/campaigns/a-taste-worth-more-stella-artois-de-stella-artois-gut-buenos-aires-2025-2/
El Ojo de Iberoamerica,2025,PRODUCCIoN DE AUDIO & SONIDO,El himno de Colombia interpretado por biodiversidad.,SURA de SURA,McCann Worldgroup Colombia,Musica adaptada,Colombia,Shortlist,/awards/el_ojo/2025/campaigns/el-himno-de-colombia-interpretado-por-biodiversidad-sura-de-sura-mccann-worldgroup-colombia-2025/
El Ojo de Iberoamerica,2025,PRODUCCIoN DE AUDIO & SONIDO,Juntos a la par,Volkswagen de Lestido,Avisa (Uruguay),Musica adaptada,Uruguay,Shortlist,/awards/el_ojo/2025/campaigns/juntos-a-la-par-volkswagen-de-lestido-avisa-uruguay-2025-3/
El Ojo de Iberoamerica,2025,PRODUCCIoN DE AUDIO & SONIDO,When you re not here,Whirpool de Whirlpool Mexico,VML Mexico,Uso de musica original,Mexico,Shortlist,/awards/el_ojo/2025/campaigns/when-you-re-not-here-whirpool-de-whirlpool-mexico-vml-mexico-2025-7/
El Ojo de Iberoamerica,2025,PRODUCCIoN DE AUDIO & SONIDO,When you re not here,Whirpool de Whirlpool Mexico,VML Mexico,Diseño y efectos de sonido,Mexico,Shortlist,/awards/el_ojo/2025/campaigns/when-you-re-not-here-whirpool-de-whirlpool-mexico-vml-mexico-2025-8/
El Ojo de Iberoamerica,2025,PRODUCCIoN GRaFICA,Aeropostales,Aeropostale de Liverpool,D14S (Mexico),Mejor Direccion de Arte,Mexico,Shortlist,/awards/el_ojo/2025/campaigns/aeropostales-aeropostale-de-liverpool-d14s-mexico-2025-2/
El Ojo de Iberoamerica,2025,PRODUCCIoN GRaFICA,Detras de cada letra,Alfa de Farmacias Similares Mexico,TERAN TBWA\ ,Mejor Copy,Mexico,Shortlist,/awards/el_ojo/2025/campaigns/detras-de-cada-letra-alfa-de-farmacias-similares-mexico-teran-tbwa-2025/
El Ojo de Iberoamerica,2025,PRODUCCIoN GRaFICA,The shooting Corner,Diario La Union de Articulo 19,Grey Mexico,Mejor Fotografia original,Mexico,Shortlist,/awards/el_ojo/2025/campaigns/the-shooting-corner-diario-la-union-de-articulo-19-grey-mexico-2025-5/
El Ojo de Iberoamerica,2025,PRODUCCIoN GRaFICA,The shooting Print,Diario La Union de Articulo 19,Grey Mexico,Mejor Fotografia original,Mexico,Shortlist,/awards/el_ojo/2025/campaigns/the-shooting-print-diario-la-union-de-articulo-19-grey-mexico-2025-2/
El Ojo de Iberoamerica,2025,PRODUCCIoN GRaFICA,The shooting Window,Diario La Union de Articulo 19,Grey Mexico,Mejor Fotografia original,Mexico,Shortlist,/awards/el_ojo/2025/campaigns/the-shooting-window-diario-la-union-de-articulo-19-grey-mexico-2025-5/
El Ojo de Iberoamerica,2025,PRODUCCIoN GRaFICA,Proyecto 4270,Banco de Chile de Banco de Chile,BBDO Chile,Mejor Fotografia original,Chile,Shortlist,/awards/el_ojo/2025/campaigns/proyecto-4270-banco-de-chile-de-banco-de-chile-bbdo-chile-2025-2/
El Ojo de Iberoamerica,2025,PRODUCCIoN GRaFICA,Hyperreal tastes better,Burger King de Burger King Chile,Wolf BCPP (Chile),Mejor Ilustracion,Chile,Shortlist,/awards/el_ojo/2025/campaigns/hyperreal-tastes-better-burger-king-de-burger-king-chile-wolf-bcpp-chile-2025/
El Ojo de Iberoamerica,2025,PRODUCCIoN GRaFICA,Lomiteros after hours,Burger King de Grupo AJ Vierci,Garabato MullenLowe (Paraguay),Mejor Fotografia original,Paraguay,Shortlist,/awards/el_ojo/2025/campaigns/lomiteros-after-hours-burger-king-de-grupo-aj-vierci-garabato-mullenlowe-paraguay-2025/
El Ojo de Iberoamerica,2025,PRODUCCIoN GRaFICA,Coca-Cola ya en Fosters Hollywood,Fosterâ€™s Hollywood de Fosterâ€™s Hollywood,McCann España,Mejor Direccion de Arte,España,Shortlist,/awards/el_ojo/2025/campaigns/coca-cola-ya-en-fosters-hollywood-fosteras-hollywood-de-fosteras-hollywood-mccann-espana-2025/
El Ojo de Iberoamerica,2025,PRODUCCIoN GRaFICA,Nigrum corpus,IDOMEDInstituto Yduqs de IDOMED,Artplan (Brasil),Mejor Copy,Brasil,Shortlist,/awards/el_ojo/2025/campaigns/nigrum-corpus-idomedinstituto-yduqs-de-idomed-artplan-brasil-2025-6/
El Ojo de Iberoamerica,2025,PRODUCCIoN GRaFICA,Nigrum corpus,IDOMEDInstituto Yduqs de IDOMED,Artplan (Brasil),Mejor Direccion de Arte,Brasil,Shortlist,/awards/el_ojo/2025/campaigns/nigrum-corpus-idomedinstituto-yduqs-de-idomed-artplan-brasil-2025-7/
El Ojo de Iberoamerica,2025,PRODUCCIoN GRaFICA,Nigrum corpus,IDOMEDInstituto Yduqs de IDOMED,Artplan (Brasil),Mejor Ilustracion,Brasil,Shortlist,/awards/el_ojo/2025/campaigns/nigrum-corpus-idomedinstituto-yduqs-de-idomed-artplan-brasil-2025-8/
El Ojo de Iberoamerica,2025,PRODUCCIoN GRaFICA,Esto no es vivir en paz,Techo de Techo Paraguay,Oniria\TBWA,Mejor Fotografia original,Paraguay,Shortlist,/awards/el_ojo/2025/campaigns/esto-no-es-vivir-en-paz-techo-de-techo-paraguay-oniriatbwa-2025-2/
El Ojo de Iberoamerica,2025,RADIO & AUDIO,116-248-6446,A.L.M.A,52,Spots de Bien publico y mensajes gubernamentales,Argentina,Shortlist,/awards/el_ojo/2025/campaigns/116-248-6446-alma-52-2025/
El Ojo de Iberoamerica,2025,RADIO & AUDIO,Cuidarte es un hit,Avalian de Avalian,Don by Havas,Responsabilidad Social Empresarial (RSE),Argentina,Shortlist,/awards/el_ojo/2025/campaigns/cuidarte-es-un-hit-avalian-de-avalian-don-by-havas-2025/
El Ojo de Iberoamerica,2025,RADIO & AUDIO,Bad Bunny vendors,Bad Bunny de Rimas Entertainment,DDB Latina Puerto Rico,Uso no convencional de plataformas de audio/sonido,Puerto Rico,Shortlist,/awards/el_ojo/2025/campaigns/bad-bunny-vendors-bad-bunny-de-rimas-entertainment-ddb-latina-puerto-rico-2025-3/
El Ojo de Iberoamerica,2025,RADIO & AUDIO,Flaming grill radio,Burger King de Burger King Colombia,Proximity BBDO Colombia / Sancho BBDO,Acciones en plataformas de audio/sonido,Colombia,Shortlist,/awards/el_ojo/2025/campaigns/flaming-grill-radio-burger-king-de-burger-king-colombia-proximity-bbdo-colombia-sancho-bbdo-2025-3/
